City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
238,Timra,SE,2021-12-04 15:54:48,62.487,17.3257,23.68,68,75,3.44
239,Fereydun Kenar,IR,2021-12-04 15:54:48,36.6864,52.5225,48.51,70,48,8.86
240,Auch,FR,2021-12-04 15:54:48,43.65,0.5833,52.25,94,73,7.0
241,Faanui,PF,2021-12-04 15:54:49,-16.4833,-151.75,80.78,72,88,17.27
242,Damabalas,PH,2021-12-04 15:54:49,7.0156,124.5142,72.68,97,71,2.06
243,Kalmunai,LK,2021-12-04 15:54:49,7.4167,81.8167,79.21,83,53,5.14
244,Huron,US,2021-12-04 15:54:50,41.1501,-82.5499,40.8,91,86,11.07
245,Rawson,AR,2021-12-04 15:54:50,-43.3002,-65.1023,79.36,24,0,11.99
246,Pontianak,ID,2021-12-04 15:50:03,-0.0333,109.3333,80.58,83,40,0.0
247,Salalah,OM,2021-12-04 15:54:51,17.0151,54.0924,75.72,57,0,2.37
248,Torit,SS,2021-12-04 15:54:51,4.4133,32.5678,88.16,34,99,6.51
249,Touros,BR,2021-12-04 15:54:52,-5.1989,-35.4608,86.9,62,75,15.52
250,Walvis Bay,NA,2021-12-04 15:54:52,-22.9575,14.5053,72.55,49,0,23.02
251,Fuquay-Varina,US,2021-12-04 15:50:43,35.5843,-78.8,65.34,64,99,1.01
252,Makakilo City,US,2021-12-04 15:54:53,21.3469,-158.0858,64.72,83,1,0.0
253,Puerto Escondido,MX,2021-12-04 15:54:53,15.85,-97.0667,84.76,44,50,1.9
254,Fairbanks,US,2021-12-04 15:54:54,64.8378,-147.7164,-22.02,67,1,0.0
255,Arraial Do Cabo,BR,2021-12-04 15:54:54,-22.9661,-42.0278,82.36,57,20,6.91
256,Plouzane,FR,2021-12-04 15:54:55,48.3833,-4.6167,49.08,68,75,17.27
257,Nhulunbuy,AU,2021-12-04 15:54:55,-12.2333,136.7667,83.01,83,100,5.75
258,Saskylakh,RU,2021-12-04 15:54:56,71.9167,114.0833,-20.27,98,100,6.38
259,Yulara,AU,2021-12-04 15:54:57,-25.2406,130.9889,82.24,28,75,19.57
